example_id,sentence,is_subtree,dataset,prediction
10226-00001,"-LRB- Gai -RRB- comes closer to any actress I can remember to personifying independence in its purest and , yes , most intimidating form .",0,sst3,positive
10227-00001,"These are lives worth watching , paths worth following .",0,sst3,neutral
10228-00001,"It 's rather like a Lifetime special -- pleasant , sweet and forgettable .",0,sst3,positive
10229-00001,A moody horror\/thriller elevated by deft staging and the director 's well-known narrative gamesmanship .,0,sst3,positive
10230-00001,"As a singular character study , it 's perfect .",0,sst3,positive
10231-00001,It 's also the year 's sweetest movie .,0,sst3,positive
10232-00001,"A graceful , contemplative film that gradually and artfully draws us into a world where the personal and the political get fatally intertwined .",0,sst3,positive
10233-00001,"While not as aggressively impressive as its American counterpart , `` In the Bedroom , '' Moretti 's film makes its own , quieter observations",0,sst3,positive
10234-00001,The experience of watching blobby old-school CGI animation in this superlarge format is just surreal enough to be diverting .,0,sst3,negative
10235-00001,Time Changer may not be the most memorable cinema session but its profound self-evaluation message about our fragile existence and the absence of spiritual guidance should at least invade an abundance of mindsets,0,sst3,positive
10236-00001,"`` The Emperor 's New Clothes '' begins with a simple plan ... Well , at least that 's the plan .",0,sst3,neutral
10237-00001,Haynes has so fanatically fetishized every bizarre old-movie idiosyncrasy with such monastic devotion you 're not sure if you should applaud or look into having him committed .,0,sst3,negative
10238-00001,"-LRB- Director Peter -RRB- Jackson and his crew have so steeped themselves in the majesty of Tolkien 's writing that every frame produces new joys , whether you 're a fan of the books or not .",0,sst3,positive
10239-00001,"While the glass slipper does n't quite fit , Pumpkin is definitely a unique modern fairytale .",0,sst3,positive
10240-00001,The drama is played out with such aching beauty and truth that it brings tears to your eyes .,0,sst3,positive
10241-00001,"An exciting and involving rock music doc , a smart and satisfying look inside that tumultuous world .",0,sst3,positive
10242-00001,"An offbeat , sometimes gross and surprisingly appealing animated film about the true meaning of the holidays .",0,sst3,positive
10243-00001,This version incarnates the prophetic book in a way even its exacting author might admire .,0,sst3,positive
10244-00001,"Sometimes , nothing satisfies like old-fashioned swashbuckling .",0,sst3,negative
10245-00001,"And in this regard , On Guard delivers .",0,sst3,positive
10246-00001,"... ambition is in short supply in the cinema , and Egoyan tackles his themes and explores his characters ' crises with seriousness and compassion .",0,sst3,positive
10247-00001,"An impossible romance , but we root for the patronized Iranian lad .",0,sst3,neutral
10248-00001,"Like Dickens with his passages , McGrath crafts quite moving scenes throughout his resolutely dramatic variation on the novel .",0,sst3,positive
10249-00001,"There 's a disreputable air about the whole thing , and that 's what makes it irresistible .",0,sst3,neutral
10250-00001,an exceedingly clever piece of cinema .,0,sst3,positive
10251-00001,"another great ` what you do n't see ' is much more terrifying than what you do see thriller , coupled with some arresting effects , incandescent tones and stupendous performances",0,sst3,positive
10252-00001,A carefully structured scream of consciousness that is tortured and unsettling -- but unquestionably alive .,0,sst3,positive
10253-00001,A quietly reflective and melancholy New Zealand film about an eventful summer in a 13-year-old girl 's life .,0,sst3,positive
10254-00001,"Cute , funny , heartwarming digitally animated feature film with plenty of slapstick humor for the kids , lots of in-jokes for the adults and heart enough for everyone .",0,sst3,positive
10255-00001,"very solid , very watchable first feature for director Peter Sheridan",0,sst3,positive
10256-00001,a budget affair that exposes the generally sad existence of the Bedouins while providing a precious twinkle of insight into their lives .,0,sst3,positive
10257-00001,"It suggests the wide-ranging effects of media manipulation , from the kind of reporting that is done by the supposedly liberal media ... to the intimate and ultimately tragic heartache of maverick individuals like Hatfield and Hicks .",0,sst3,neutral
10258-00001,"Workmanlike , maybe , but still a film with all the elements that made the other three great , scary times at the movies .",0,sst3,positive
10259-00001,A pleasant enough comedy that should have found a summer place .,0,sst3,positive
10260-00001,"Branagh , in his most forceful non-Shakespeare screen performance , grounds even the softest moments in the angry revolt of his wit .",0,sst3,positive
10261-00001,"Though the violence is far less sadistic than usual , the film is typical Miike : fast , furious and full of off-the-cuff imaginative flourishes .",0,sst3,positive
10262-00001,"Compelling as it is exotic , Fast Runner has a plot that rivals Shakespeare for intrigue , treachery and murder .",0,sst3,positive
10263-00001,What it lacks in originality it makes up for in intelligence and B-grade stylishness .,0,sst3,neutral
10264-00001,The warm presence of Zhao Benshan makes the preposterous lying hero into something more than he reasonably should be .,0,sst3,positive
10265-00001,"This is as powerful a set of evidence as you 'll ever find of why art matters , and how it can resonate far beyond museum walls and through to the most painfully marginal lives .",0,sst3,positive
10266-00001,Director Rob Marshall went out gunning to make a great one .,0,sst3,positive
10267-00001,Skip work to see it at the first opportunity .,0,sst3,neutral
10268-00001,Bow 's best moments are when he 's getting busy on the basketball court because that 's when he really scores .,0,sst3,neutral
10269-00001,Offers enough playful fun to entertain the preschool set while embracing a wholesome attitude .,0,sst3,positive
10270-00001,"In the end , Punch-Drunk Love is one of those films that I wanted to like much more than I actually did .",0,sst3,positive
10271-00001,"Sometimes , that 's enough .",0,sst3,negative
10272-00001,"An intimate , good-humored ethnic comedy like numerous others but cuts deeper than expected .",0,sst3,positive
10273-00001,Ice Cube holds the film together with an engaging and warm performance ...,0,sst3,positive
10274-00001,Both deeply weird and charmingly dear .,0,sst3,positive
10275-00001,"As blunt as it is in depicting child abuse , El Bola is a movie steeped in an ambiguity that lends its conflicts a symbolic resonance .",0,sst3,positive
10276-00001,"Despite a story predictable enough to make The Sound of Music play like a nail-biting thriller , its heart is so much in the right place it is difficult to get really peeved at it .",0,sst3,negative
10277-00001,"An incredibly low-rent Danish film , it brings a group of people together in a sweet and charming way , if a little convenient",0,sst3,positive
10278-00001,"It 's the cinematic equivalent of a good page-turner , and even if it 's nonsense , its claws dig surprisingly deep .",0,sst3,positive
10279-00001,Director Nalin Pan does n't do much to weigh any arguments one way or the other .,0,sst3,neutral
10280-00001,He simply presents his point of view that Ayurveda works .,0,sst3,neutral
10281-00001,No question .,0,sst3,neutral
10282-00001,Claude Miller airs out a tight plot with an easy pace and a focus on character drama over crime-film complications .,0,sst3,positive
10283-00001,"What Full Frontal lacks in thematic coherence it largely makes up for as loosey-goosey , experimental entertainment .",0,sst3,negative
10284-00001,"Still , I 'm not quite sure what the point is ...",0,sst3,negative
10285-00001,"Rich in detail , gorgeously shot and beautifully acted , Les Destinees is , in its quiet , epic way , daring , inventive and refreshingly unusual .",0,sst3,positive
10286-00001,"-LRB- A -RRB- Hollywood sheen bedevils the film from the very beginning ... -LRB- but -RRB- Lohman 's moist , deeply emotional eyes shine through this bogus veneer ...",0,sst3,negative
10287-00001,Do we really need a 77-minute film to tell us exactly why a romantic relationship between a 15-year-old boy and a 40-year-old woman does n't work ?,0,sst3,negative
10288-00001,Ford deserves to be remembered at Oscar time for crafting this wonderful portrait of a conflicted soldier .,0,sst3,positive
10289-00001,"The film 's 45-minute running time stops shy of overkill , though viewers may be more exhausted than the athletes onscreen .",0,sst3,neutral
